aspect,description,sentiment,Sentiment
game,few,-0.2,Negative
pack,most,0.5,Positive
ripoff,absolute,0.2,Positive
game,first,0.25,Positive
raid,late,-0.3,Negative
game,unplayable,-0.4,Negative
variety,viable,0.0,Neutral
vision,long,-0.05,Negative
game,apparently too hard,-0.12083333333333335,Negative
war,technical,0.0,Neutral
play,different,0.0,Neutral
game,crash,0.0,Neutral
doz,refreshing,0.5,Positive
error,fail,-0.5,Negative
sweat,fest,0.0,Neutral
game,fucking,-0.6,Negative
crash,constant,0.0,Neutral
game,very dutiful,0.2,Positive
design,poor,-0.4,Negative
gunplay,fantastic,0.4,Positive
game,major,0.0625,Positive
game,dead,-0.2,Negative
game,constant,0.0,Neutral
game,awful,-1.0,Negative
game,worth,0.3,Positive
cod,fucking,-0.6,Negative
good,bloody,-0.8,Negative
campaign,so shit,-0.2,Negative
crash,good,0.7,Positive
crash,more frustrating,0.04999999999999999,Positive
game,low,0.0,Neutral
half,individual,0.0,Neutral
shadow,homosexual,0.0,Neutral
game,other,-0.125,Negative
man,good,0.7,Positive
game,so good,0.7,Positive
patience,great,0.8,Positive
completion,other,-0.125,Negative
mode,due,-0.125,Negative
fix,least,-0.3,Negative
4x,whole,0.2,Positive
int,worth,0.3,Positive
game,virtually unplayable,-0.4,Negative
map,real,0.2,Positive
game,crazy,-0.6,Negative
ward,consistent,0.25,Positive
royal,other,-0.125,Negative
game,technical,0.0,Neutral
switch,lovely,0.5,Positive
cannon,strong,0.4333333333333333,Positive
aspect,bad,-0.6999999999999998,Negative
game,full,0.35,Positive
game,extreme,-0.125,Negative
game,bad,-0.6999999999999998,Negative
deus,recent,0.0,Neutral
player,fanatic,-0.3,Negative
drop,lazy,-0.25,Negative
crash,too buggy,0.0,Neutral
steam,disconnect,0.0,Neutral
gig,full,0.35,Positive
game,good,0.7,Positive
fun,actual,0.0,Neutral
game,meta,0.0,Neutral
doz,definite,0.0,Neutral
guy,direct,0.1,Positive
crash,more,0.5,Positive
game,broken,-0.4,Negative
vision,insane,-1.0,Negative
server,stupid,-0.7999999999999999,Negative
player,net,0.0,Neutral
graphic,great,0.8,Positive
system,eth,0.0,Neutral
update,bogus,0.0,Neutral
game,so bad,-0.6999999999999998,Negative
deus,graphic,0.0,Neutral
play,old,0.1,Positive
game,other,-0.125,Negative
cod,good,0.7,Positive
i,weak,-0.375,Negative
game,too addict,0.0,Neutral
team,good,0.7,Positive
one,pretty shit,0.024999999999999994,Positive
loot,least,-0.3,Negative
one,good,0.7,Positive
disappointment,big,0.0,Neutral
game,old,0.1,Positive
title,early,0.1,Positive
campaign,amazing,0.6000000000000001,Positive
play,whole,0.2,Positive
crash,demilitarized,0.0,Neutral
doz,fun,0.3,Positive
ban,nice,0.6,Positive
game,further,0.0,Neutral
graphic,good,0.7,Positive
experience,good,0.7,Positive
face,right,0.2857142857142857,Positive
game,other,-0.125,Negative
game,other,-0.125,Negative
mw2,wonky,-0.3,Negative
game,sluggish,0.0,Neutral
people,high,0.16,Positive
tier,cold,-0.6,Negative
lobby,else,0.0,Neutral
screen,black,-0.16666666666666666,Negative
price,mw2,0.0,Neutral
game,high,0.16,Positive
game,good,0.7,Positive
game,so good,0.7,Positive
ban,final,0.0,Neutral
game,atrocious,-0.7,Negative
part,main,0.16666666666666666,Positive
multiplayer,original,0.375,Positive
rise,old,0.1,Positive
royal,great,0.8,Positive
squad,deep,0.0,Neutral
doz,favourite,0.0,Neutral
game,current,0.0,Neutral
vision,horrible,-1.0,Negative
quality,tolerate,0.0,Neutral
mode,pretty awesome,0.625,Positive
game,full,0.35,Positive
war,same,0.0,Neutral
part,modern,0.2,Positive
challenge,shitty,0.0,Neutral
buddy,modern,0.2,Positive
game,only,0.0,Neutral
game,absolute,0.2,Positive
pc,so buggy,0.0,Neutral
past,well,0.0,Neutral
provider,incredibly wealthy,0.5,Positive
deus,stupid,-0.7999999999999999,Negative
didst,top,0.5,Positive
deus,sure,0.5,Positive
developer,unfinished,0.0,Neutral
mode,aesthetic,0.0,Neutral
play,least,-0.3,Negative
game,free,0.4,Positive
game,good,0.7,Positive
audio,as bad,-0.6999999999999998,Negative
game,good,0.7,Positive
play,fucking,-0.6,Negative
console,multiple,0.0,Neutral
game,wise,0.7,Positive
doz,pleasant,0.7333333333333333,Positive
bug,major,0.0625,Positive
progression,maybe bad,-0.6999999999999998,Negative
sound,bad,-0.6999999999999998,Negative
vision,able,0.5,Positive
description,more accurate,0.45000000000000007,Positive
proximity,good,0.7,Positive
game,even funny,0.25,Positive
war,less fun,0.06666666666666667,Positive
effort,bad,-0.6999999999999998,Negative
man,bad,-0.6999999999999998,Negative
steam,disconnected,0.0,Neutral
campaign,really good,0.7,Positive
aspect,annoying,-0.8,Negative
mode,good,0.7,Positive
game,specifically horrendous,0.0,Neutral
game,very fun,0.39,Positive
life,young,0.1,Positive
kid,really bad,-0.6999999999999998,Negative
player,unbelievable,-0.25,Negative
player,pro,0.0,Neutral
game,most,0.5,Positive
proximity,great,0.8,Positive
game,require,0.0,Neutral
luck,good,0.7,Positive
footstep,competitive,0.0,Neutral
gunshot,distant,-0.1,Negative
animation,varied,0.0,Neutral
door,open,0.0,Neutral
factor,most,0.5,Positive
module,more fun,0.4,Positive
game,unstable,0.0,Neutral
play,fun,0.3,Positive
game,much bad,-0.6999999999999998,Negative
setting,corrupt,-0.5,Negative
connection,interrupt,0.0,Neutral
game,really amazing,0.6000000000000001,Positive
people,maybe more,0.5,Positive
call,full,0.35,Positive
game,extremely enjoyable,0.5,Positive
weapon,able,0.5,Positive
people,hysterical,-1.0,Negative
game,good,0.7,Positive
friend,social,0.03333333333333333,Positive
support,helpful,0.0,Neutral
love,black,-0.16666666666666666,Negative
player,toxic,0.0,Neutral
launch,anti,0.0,Neutral
game,able,0.5,Positive
battlefield,great,0.8,Positive
gunplay,solid,0.0,Neutral
slide,much,0.2,Positive
people,many,0.5,Positive
customisation,good,0.7,Positive
server,great,0.8,Positive
ping,great,0.8,Positive
dice,rear,0.0,Neutral
people,weird,-0.5,Negative
gabon,bad,-0.6999999999999998,Negative
good,nice,0.6,Positive
game,fun,0.3,Positive
game,hard,-0.2916666666666667,Negative
game,angry,-0.5,Negative
campaign,bad,-0.6999999999999998,Negative
heck,separate,0.0,Neutral
friend,worth,0.3,Positive
issue,damn,0.0,Neutral
character,able,0.5,Positive
thing,few,-0.2,Negative
game,new,0.13636363636363635,Positive
rate,safe,0.5,Positive
season,first,0.25,Positive
weapon,strong,0.4333333333333333,Positive
shoot,weak,-0.375,Negative
game,more playable,0.5,Positive
mode,useful,0.3,Positive
building,so bad,-0.6999999999999998,Negative
campaign,really fun,0.3,Positive
fps,good,0.7,Positive
time,genuinely hard,-0.2916666666666667,Negative
work,much high,0.16,Positive
tweak,just small,-0.25,Negative
bug,good,0.7,Positive
man,mw2,0.0,Neutral
review,negative,-0.3,Negative
talk,fun,0.3,Positive
game,extremely annoying,-0.8,Negative
problem,exclusive,0.0,Neutral
mode,crash,0.0,Neutral
game,overall,0.0,Neutral
op,superior,0.7,Positive
game,many,0.5,Positive
assist,global,0.0,Neutral
time,old,0.1,Positive
direction,useless,-0.5,Negative
expectation,low,0.0,Neutral
developer,racial,0.0,Neutral
player,disgusting,-1.0,Negative
fade,interactive,0.0,Neutral
vehicle,funny,0.25,Positive
vehicle,confused,-0.4,Negative
feature,really strong,0.4333333333333333,Positive
people,able,0.5,Positive
soap,so hot,0.25,Positive
play,great,0.8,Positive
price,pretty dumb,-0.0625,Negative
shot,front,0.0,Neutral
game,low,0.0,Neutral
player,preferred,0.0,Neutral
system,stupidly easy,0.43333333333333335,Positive
player,subsequent,0.0,Neutral
system,extreme,-0.125,Negative
weapon,objectively weak,-0.375,Negative
player,more powerful,0.4,Positive
shooter,competitive,0.0,Neutral
game,good,0.7,Positive
game,constant,0.0,Neutral
franchise,enjoyable,0.5,Positive
doz,miserable,-1.0,Negative
multiplayer,fun,0.3,Positive
issue,enough,0.0,Neutral
game,so bad,-0.6999999999999998,Negative
build,single,-0.07142857142857142,Negative
developer,obviously pander,0.0,Neutral
cow,exciting,0.3,Positive
game,more unfinished,0.5,Positive
registration,pretty bad,-0.22499999999999992,Negative
play,fun,0.3,Positive
game,more realistic,0.3333333333333333,Positive
mw2022,cold,-0.6,Negative
gun,as good,0.7,Positive
game,more annoying,-0.15000000000000002,Negative
spawn,frustrating,-0.4,Negative
game,completely unplayable,-0.4,Negative
pass,hard,-0.2916666666666667,Negative
friend,great,0.8,Positive
thing,positive,0.22727272727272727,Positive
code,good,0.7,Positive
developer,horrible,-1.0,Negative
movement,too low,0.0,Neutral
people,improved,0.0,Neutral
team,ridiculous,-0.3333333333333333,Negative
campaign,massive,0.0,Neutral
multiplayer,fun,0.3,Positive
gun,starter,0.0,Neutral
class,rely,0.0,Neutral
doz,compelling,0.3,Positive
fact,pretty egregious,0.25,Positive
crash,few,-0.2,Negative
multiplayer,same,0.0,Neutral
game,modern,0.2,Positive
game,cheap,0.4,Positive
gripe,fully armoured,0.0,Neutral
pc,formidable,0.0,Neutral
size,want,0.0,Neutral
one,good,0.7,Positive
game,very saggy,0.2,Positive
community,indian,0.0,Neutral
game,private,0.0,Neutral
advice,few,-0.2,Negative
bug,little,-0.1875,Negative
game,complete,0.1,Positive
war,well,0.0,Neutral
game,worth,0.3,Positive
war,free,0.4,Positive
people,inferior,0.0,Neutral
game,amazing,0.6000000000000001,Positive
flash,rough,-0.1,Negative
game,only,0.0,Neutral
call,most broken,0.04999999999999999,Positive
failure,covid,0.0,Neutral
game,16gm,0.0,Neutral
game,fun,0.3,Positive
doz,new,0.13636363636363635,Positive
update,constant,0.0,Neutral
game,quite fun,0.3,Positive
season,low,0.0,Neutral
crew,tangible,0.0,Neutral
mode,nonstop,0.0,Neutral
crash,modern,0.2,Positive
game,second,0.0,Neutral
way,single,-0.07142857142857142,Negative
guy,same,0.0,Neutral
game,bad,-0.6999999999999998,Negative
war,free,0.4,Positive
proximity,cool,0.35,Positive
people,few,-0.2,Negative
doz,overall,0.0,Neutral
go,toxic,0.0,Neutral
mode,same,0.0,Neutral
map,interesting,0.5,Positive
match,quick,0.3333333333333333,Positive
bot,real,0.2,Positive
game,original,0.375,Positive
feature,new,0.13636363636363635,Positive
game,mid,0.0,Neutral
round,horrendous,0.0,Neutral
game,insane,-1.0,Negative
game,poppy,0.0,Neutral
game,well,0.0,Neutral
fun,kinda,0.0,Neutral
game,worth,0.3,Positive
admin,clear,0.10000000000000002,Positive
review,good,0.7,Positive
mode,good,0.7,Positive
muck,shod,0.0,Neutral
server,bad,-0.6999999999999998,Negative
amount,insane,-1.0,Negative
game,royal,0.0,Neutral
looting,fairly balanced,0.7,Positive
game,unfinished,0.0,Neutral
game,frustrating,-0.4,Negative
game,stable,0.0,Neutral
game,otherwise fine,0.4166666666666667,Positive
fix,more,0.5,Positive
gun,nice,0.6,Positive
play,nice,0.6,Positive
story,interesting,0.5,Positive
story,glitchy,0.0,Neutral
gun,nice,0.6,Positive
shirt,good,0.7,Positive
game,unplayable,-0.4,Negative
game,serious,-0.3333333333333333,Negative
matchmaking,good,0.7,Positive
call,good,0.7,Positive
multiplayer,fantastic,0.4,Positive
game,few,-0.2,Negative
assist,usual,-0.25,Negative
game,false,-0.4000000000000001,Negative
plan,industrial,0.0,Neutral
kitchen,domestic,0.0,Neutral
oven,small,-0.25,Negative
clothe,singe,0.0,Neutral
neighbourhood,bad,-0.6999999999999998,Negative
animal,all okay,0.5,Positive
life,shamble,0.0,Neutral
man,true,0.35,Positive
igor,fun,0.3,Positive
drum,long,-0.05,Negative
game,stupid,-0.7999999999999999,Negative
storyline,amazing,0.6000000000000001,Positive
war,other,-0.125,Negative
lag,unreal,0.0,Neutral
work,clean,0.3666666666666667,Positive
voice,so funny,0.25,Positive
be,current,0.0,Neutral
game,riddle,0.0,Neutral
backpack,extra,0.0,Neutral
blade,almost nonexistent,0.0,Neutral
money,worth,0.3,Positive
thing,same,0.0,Neutral
pc,recent,0.0,Neutral
game,worth,0.3,Positive
crash,modern,0.2,Positive
story,hard,-0.2916666666666667,Negative
player,dual,0.0,Neutral
base,fun,0.3,Positive
player,delete,0.0,Neutral
audio,absolutely unbelievable,-0.25,Negative
footstep,audio,0.0,Neutral
shot,full,0.35,Positive
sig,full,0.35,Positive
texture,buggy,0.0,Neutral
mess,good,0.7,Positive
game,absolute,0.2,Positive
mode,incredibly low,0.0,Neutral
game,american,0.0,Neutral
gun,bad,-0.6999999999999998,Negative
part,good,0.7,Positive
teammate,so shit,-0.2,Negative
game,good,0.7,Positive
developer,big,0.0,Neutral
man,homeless,0.0,Neutral
panel,pore,0.0,Neutral
fun,modern,0.2,Positive
pace,bad,-0.6999999999999998,Negative
game,crash,0.0,Neutral
ghost,ultimate,0.0,Neutral
inception,new,0.13636363636363635,Positive
campaign,short,0.0,Neutral
sniping,much,0.2,Positive
game,noisy,0.0,Neutral
developer,workflow,0.0,Neutral
game,completely break,0.1,Positive
game,really good,0.7,Positive
creator,free,0.4,Positive
hell,real,0.2,Positive
thing,first,0.25,Positive
game,noisy,0.0,Neutral
bug,regular,0.0,Neutral
developer,workflow,0.0,Neutral
game,epic,0.1,Positive
game,disconnect,0.0,Neutral
game,good,0.7,Positive
game,unstable,0.0,Neutral
lag,next,0.0,Neutral
game,graphic,0.0,Neutral
lot,great,0.8,Positive
crash,decent,0.16666666666666666,Positive
doz,rich,0.375,Positive
fix,least,-0.3,Negative
challenge,really annoying,-0.8,Negative
game,subpar,0.0,Neutral
mechanic,weird,-0.5,Negative
lot,pimp,0.0,Neutral
title,new,0.13636363636363635,Positive
title,general,0.05000000000000002,Positive
title,far superior,0.39999999999999997,Positive
perfection,modern,0.2,Positive
multiplayer,completely dead,-0.2,Negative
game,good,0.7,Positive
people,so much,0.2,Positive
thing,bad,-0.6999999999999998,Negative
game,other,-0.125,Negative
teammate,friendly,0.375,Positive
hotbox,much small,-0.25,Negative
shield,exact,0.25,Positive
enemy,entire,0.0,Neutral
enemy,many,0.5,Positive
thing,big,0.0,Neutral
game,enough,0.0,Neutral
marksmen,graphic,0.0,Neutral
gun,heavy,-0.2,Negative
thing,mw2,0.0,Neutral
fix,curious,-0.1,Negative
player,insane,-1.0,Negative
player,easy,0.43333333333333335,Positive
deus,disable,0.0,Neutral
controller,mw2,0.0,Neutral
game,glitchy,0.0,Neutral
script,whole,0.2,Positive
campaign,different,0.0,Neutral
issue,resolve,0.0,Neutral
call,outdate,0.0,Neutral
friend,mad,-0.625,Negative
game,good,0.7,Positive
pc,low,0.0,Neutral
people,pretty toxic,0.25,Positive
remake,big,0.0,Neutral
game,good,0.7,Positive
game,worth,0.3,Positive
issue,nonstop,0.0,Neutral
battle,expensive,-0.5,Negative
port,abysmal,0.0,Neutral
game,big,0.0,Neutral
game,well odd,-0.16666666666666666,Negative
doz,good,0.7,Positive
friend,alive,0.1,Positive
game,free,0.4,Positive
galactic,pure,0.21428571428571427,Positive
game,fun,0.3,Positive
audio,less,-0.16666666666666666,Negative
game,negative,-0.3,Negative
friend,blue,0.0,Neutral
code,mid,0.0,Neutral
game,regular,0.0,Neutral
chat,visible,0.0,Neutral
game,clearly unfinished,0.10000000000000002,Positive
pub,weird,-0.5,Negative
cost,total,0.0,Neutral
game,buggy,0.0,Neutral
bug,fun,0.3,Positive
game,more,0.5,Positive
luck,dead,-0.2,Negative
crash,constant,0.0,Neutral
game,bad,-0.6999999999999998,Negative
game,only,0.0,Neutral
game,kid,0.0,Neutral
terrorist,american,0.0,Neutral
mama,10yo,0.0,Neutral
game,good,0.7,Positive
series,bad,-0.6999999999999998,Negative
campaign,mw2,0.0,Neutral
war,first,0.25,Positive
game,as bad,-0.6999999999999998,Negative
disconnected,past,-0.25,Negative
cache,different,0.0,Neutral
live,very good,0.9099999999999999,Positive
game,beta,0.0,Neutral
none,jeeve,0.0,Neutral
one,shitty,0.0,Neutral
mode,quite nice,0.6,Positive
game,random,-0.5,Negative
game,good,0.7,Positive
game,so worth,0.3,Positive
crash,right,0.2857142857142857,Positive
connection,more,0.5,Positive
mode,so fun,0.3,Positive
game,doss,0.0,Neutral
game,possible,0.0,Neutral
laptop,stuck,0.0,Neutral
lag,only,0.0,Neutral
error,few,-0.2,Negative
game,able,0.5,Positive
sound,nice,0.6,Positive
game,hard,-0.2916666666666667,Negative
game,creative,0.5,Positive
thing,somewhat enjoyable,0.5,Positive
game,little,-0.1875,Negative
audio,incorrect,0.0,Neutral
lot,incredibly difficult,-0.5,Negative
game,fair,0.7,Positive
doz,hidden,-0.16666666666666666,Negative
pop,welcome,0.8,Positive
ave,unforgive,0.0,Neutral
content,amazing,0.6000000000000001,Positive
game,great,0.8,Positive
game,buggy,0.0,Neutral
game,buggy,0.0,Neutral
game,bad,-0.6999999999999998,Negative
game,whole,0.2,Positive
game,more focused,0.5,Positive
ghost,cool,0.35,Positive
buggy,sound,0.4,Positive
game,more,0.5,Positive
game,full,0.35,Positive
pop,constant,0.0,Neutral
one,good,0.7,Positive
people,great,0.8,Positive
disconnect,long,-0.05,Negative
parent,full,0.35,Positive
place,too much,0.2,Positive
connection,very stable,0.2,Positive
friend,compel,0.0,Neutral
menu,completely intuitive,0.1,Positive
experience,actual,0.0,Neutral
game,fuck,-0.4,Negative
crash,completely random,-0.5,Negative
game,constant,0.0,Neutral
time,black,-0.16666666666666666,Negative
game,worth,0.3,Positive
update,different,0.0,Neutral
kid,mess,-0.175,Negative
game,restart,0.0,Neutral
crap,less,-0.16666666666666666,Negative
game,loose,-0.07692307692307693,Negative
game,great,0.8,Positive
game,alcoholic,-0.25,Negative
dog,well,0.0,Neutral
game,long,-0.05,Negative
game,stunning,0.5,Positive
achievement,extremely rewarding,0.5,Positive
mission,available,0.4,Positive
mission,easy,0.43333333333333335,Positive
achievement,last,0.0,Neutral
mode,extra,0.0,Neutral
movement,slow,-0.30000000000000004,Negative
movement,lovely,0.5,Positive
execution,so good,0.7,Positive
game,estonian,0.0,Neutral
gun,lock,0.0,Neutral
gun,different,0.0,Neutral
gun,extremely satisfying,0.5,Positive
ad,good,0.7,Positive
rifle,extremely bust,-0.125,Negative
pain,extremely fast,0.2,Positive
farm,favourite,0.0,Neutral
crossing,absolutely most,0.5,Positive
game,that much,0.2,Positive
content,more,0.5,Positive
game,overall good,0.35,Positive
game,more stable,0.5,Positive
friend,3rd,0.0,Neutral
crash,far few,-0.05,Negative
time,holy,0.0,Neutral
game,cheat,0.0,Neutral
player,single,-0.07142857142857142,Negative
mode,fun,0.3,Positive
doz,unplayable,-0.4,Negative
game,more,0.5,Positive
boy,weak,-0.375,Negative
life,stack,0.0,Neutral
cod,decent,0.16666666666666666,Positive
war,free,0.4,Positive
disconnect,whole,0.2,Positive
crash,incessant,0.0,Neutral
garbage,annoying,-0.8,Negative
rest,unbalanced,0.0,Neutral
camper,disable,0.0,Neutral
game,unpolished,0.0,Neutral
gun,big,0.0,Neutral
story,beautiful,0.85,Positive
game,operational,0.0,Neutral
crash,right,0.2857142857142857,Positive
game,fest,0.0,Neutral
doz,other,-0.125,Negative
lot,own,0.6,Positive
war,new,0.13636363636363635,Positive
fun,easy,0.43333333333333335,Positive
spawn,great,0.8,Positive
people,last,0.0,Neutral
btu,casual,-0.5000000000000001,Negative
title,great,0.8,Positive
story,great,0.8,Positive
game,really fun,0.3,Positive
problem,otherwise good,0.7,Positive
game,good,0.7,Positive
title,other,-0.125,Negative
give,uninstall,0.0,Neutral
launch,more,0.5,Positive
